Age,Budget,Duree,Budget_per_day,Interet_Aventure,Interet_Culture,Interet_Nature,Interet_Plage,Interet_Ville,Climat_Chaud,Climat_Froid,Climat_Tempéré,Destination
1.7030108150679073,-0.07551413478737885,-0.21573465624414007,-0.15159025559498823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.28784009977090574,-0.4638652256987906,-0.6632952075580516,-0.22222622008338624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.1544007487594072,0.2289608778123297,0.23182589506977147,-0.15467535199555973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.526114475655782,-0.639374707483973,0.679386446383683,-0.725139421393168,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.4376663059497194,0.4476204808098911,0.23182589506977147,-0.02945048877043922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.9954254574194065,0.019028265621766315,0.4556061707267272,-0.34596025817348736,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.19939193006484315,0.1174493286117995,-1.110855758871963,0.8723349045463618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.419745257877595,-0.4953793591685056,0.23182589506977147,-0.5695000652069344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.8799071544800325,0.2822924882995398,-0.6632952075580516,0.4492757119444115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.0838736271254692,-0.27575009052572225,-0.6632952075580516,-0.05293268556305778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.79145898477397,-0.6364657105483069,-0.6632952075580516,-0.37755740124121345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.1544007487594072,-0.6161027319986448,-1.110855758871963,-0.05188557053011861,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.2607699665375942,-0.15454188487297202,0.23182589506977147,-0.3743047684280881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.06595257905334463,-0.39210996795236247,-0.6632952075580516,-0.1576503357818176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.3492181362436568,-0.4876220340067296,0.4556061707267272,-0.6119358335019717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.526114475655782,-0.71064513240779,-0.21573465624414007,-0.5961554792016995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.4376663059497194,0.047633402155815366,-0.21573465624414007,-0.06539211300254205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.6850897669957828,-0.40665495263069246,0.679386446383683,-0.6123665598758544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.5531846088890935,-0.17538969624524506,0.008045619412815702,-0.31210883490497615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.7030108150679073,0.46604412806910916,-0.21573465624414007,0.22747795415210825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.1544007487594072,0.005937779411269292,0.679386446383683,-0.4124296741441171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.5531846088890935,0.37635005588607395,0.4556061707267272,-0.15837748399445095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.11094376035878056,0.20326473821394667,-1.110855758871963,0.9804558722188912,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.4647364391830309,-0.4997428545720046,0.4556061707267272,-0.6182988855433229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.526114475655782,0.34871458499724695,0.9031667220406387,-0.3092727083759628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.0838736271254692,0.35210841475552396,-0.8870754832150073,0.7853902353631363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.6416327785951561,-0.5283479911060537,0.9031667220406387,-0.7039273808275296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.419745257877595,-0.4139274449698575,-0.21573465624414007,-0.38846546634115964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.37628826947696836,-0.6321022151448079,0.008045619412815702,-0.5998205912115211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.79145898477397,0.006907445056491293,-0.21573465624414007,-0.09389858535594933,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.5966415972897202,0.4209546755662861,0.4556061707267272,-0.13496145248227825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.1544007487594072,0.2197490541827207,-0.21573465624414007,0.055081668967215704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.9954254574194065,-0.37562565198358844,-0.8870754832150073,0.021315009910602617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.2428489184654698,-0.679615831760686,0.008045619412815702,-0.6297523875151743,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.5081934275836576,-0.11914908882236894,0.23182589506977147,-0.3540355555335564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.79145898477397,-0.16714753826085804,0.679386446383683,-0.49630448989761905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.1723217968315316,-0.708705801117346,0.679386446383683,-0.7587363363868678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.8799071544800325,0.2212035526505537,0.679386446383683,-0.308114777240602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.861986106407908,-0.698039479019904,-0.21573465624414007,-0.5873320472827877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.02249559065271797,0.40786418935578905,0.9031667220406387,-0.28265697037757087,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.9504342761139706,-0.08569562406220987,-0.21573465624414007,-0.15871687368334014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.2428489184654698,0.34338142394852594,0.23182589506977147,-0.08914748565159428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.3312970881715324,0.07429920739942042,-0.21573465624414007,-0.04672716086638229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.28784009977090574,0.15866011853373457,0.008045619412815702,-0.10166998130071984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.4376663059497194,-0.3407176887555963,-0.21573465624414007,-0.33722168865824864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.2428489184654698,-0.11478559341886993,-0.6632952075580516,0.09192673057289326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.4376663059497194,0.0020591168303812843,-0.8870754832150073,0.41786038008217075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.419745257877595,0.08108686691597443,-0.21573465624414007,-0.041976082140814525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.3312970881715324,0.10581334086913548,0.679386446383683,-0.36403132107627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.6416327785951561,0.21102206337572268,-0.8870754832150073,0.6372583961847973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.9954254574194065,-0.48859169965195165,-0.6632952075580516,-0.24447872075487284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.9069772877133438,0.11308583320830048,-0.4395149319010958,0.118924272029233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.7030108150679073,-0.669434342485855,0.4556061707267272,-0.7073816141222412,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.8799071544800325,0.24593002660371474,0.008045619412815702,-0.04669321257972407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.1723217968315316,0.1261763194187975,-0.8870754832150073,0.5481756750294385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.37628826947696836,-0.69610014772946,0.9031667220406387,-0.7794113590852643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.7735379367018453,0.08157169973858543,0.679386446383683,-0.3757784941509901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.3492181362436568,0.35792640862685593,0.9031667220406387,-0.30512763442539365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-1.1273306155260958,-0.21563082052195812,0.9031667220406387,-0.5632130282950472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.28784009977090574,-0.3266575368998773,0.9031667220406387,-0.6131720774887502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.9069772877133438,0.3535629132233569,-0.21573465624414007,0.1487457924141258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.7735379367018453,-0.5627711215114347,0.4556061707267272,-0.6513867561583497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.11094376035878056,0.36180507120774397,0.008045619412815702,0.026303719222042624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.7030108150679073,-0.16035987874430402,0.4556061707267272,-0.4401334283854865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.8185291180072813,-0.03672750897849879,0.9031667220406387,-0.48271132893925506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.2428489184654698,-0.13514857196853197,-0.4395149319010958,-0.07654867853637347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.9954254574194065,-0.03527301051066579,-0.6632952075580516,0.1634837915557126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.9954254574194065,-0.1007254415631509,-0.21573465624414007,-0.16923711943281203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.06595257905334463,-0.06921130809343584,-0.4395149319010958,-0.02462617604238417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-1.0388824458200332,-0.7004636431329591,-0.6632952075580516,-0.43515210886153133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.2607699665375942,-0.06581747833515884,0.4556061707267272,-0.3905016224629464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.9504342761139706,-0.4308965937612425,0.4556061707267272,-0.5821567499484476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.11094376035878056,-0.7387654361192281,0.4556061707267272,-0.7437782717987707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.9504342761139706,-0.2049644984245161,-0.8870754832150073,0.20049854046309548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.9954254574194065,-0.65246519369447,0.008045619412815702,-0.6126485039130867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.6145626453618447,-0.146299726888585,-0.4395149319010958,-0.08532968998756284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.4376663059497194,-0.690282153858128,0.008045619412815702,-0.6364717703588516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.8185291180072813,-0.664586014259745,0.23182589506977147,-0.6664035624698325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.0838736271254692,0.4146518488723431,-1.110855758871963,1.2467877473896416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.6850897669957828,-0.688342822567684,-0.6632952075580516,-0.4242440202970772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.9504342761139706,-0.008122372444449735,-0.4395149319010958,0.023478495385870508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-1.0388824458200332,-0.733917107893118,0.679386446383683,-0.7709533963845767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.3312970881715324,-0.5404688116713288,0.9031667220406387,-0.7093814254993313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.9954254574194065,-0.674282670711965,0.23182589506977147,-0.6719567714820329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.1723217968315316,-0.5302873223964977,0.679386446383683,-0.6722771425569273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.5531846088890935,-0.49780352328156063,-1.110855758871963,0.09716254309754904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.5081934275836576,-0.12302775140325695,-0.21573465624414007,-0.18484780667396364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.37628826947696836,-0.6354960449030849,0.679386446383683,-0.7232598737012128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.8185291180072813,0.19696191152000364,0.008045619412815702,-0.07754128836206053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.2607699665375942,-0.162299210034748,0.679386446383683,-0.4939550552826751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.526114475655782,-0.22969097237767713,0.679386446383683,-0.5266121964303971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.7300809483012187,-0.7416744330548941,0.679386446383683,-0.7747124917684872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.8799071544800325,0.1707809390990096,-0.21573465624414007,0.020806029589904317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.6145626453618447,-0.45707756618223655,-1.110855758871963,0.14847418877264784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.526114475655782,-0.39404929924280646,0.008045619412815702,-0.4498561832003602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.1723217968315316,0.10290434393346948,-0.4395149319010958,0.1109068267911905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.02249559065271797,0.2808379898317068,-1.110855758871963,1.0781923401714602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-1.0388824458200332,-0.08133212865871087,0.008045619412815702,-0.2528560952834584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.2428489184654698,-0.5874975954645958,0.008045619412815702,-0.5717213538652344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.5081934275836576,0.380228718466962,0.9031667220406387,-0.2950921922292786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.3312970881715324,0.1174493286117995,-0.8870754832150073,0.5390128808534586,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.4376663059497194,-0.22193364721590114,-0.6632952075580516,-0.004500772336881405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.5081934275836576,-0.2975675675432173,0.4556061707267272,-0.5121631774935832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.9954254574194065,-0.7261597827313421,-1.110855758871963,-0.19054918443782584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-1.0388824458200332,-0.22969097237767713,0.008045619412815702,-0.3463166021091514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.8799071544800325,-0.060484317286437835,-0.4395149319010958,-0.017754080124062124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.5531846088890935,-0.06484781268993683,-0.4395149319010958,-0.021190128083223146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-1.0388824458200332,0.4350148274220051,-0.4395149319010958,0.3724282547940036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.37628826947696836,0.3244729438666969,-0.8870754832150073,0.7563747204725338,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.3492181362436568,-0.38726163972625244,-0.6632952075580516,-0.153287100356036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.11094376035878056,-0.39695829617847245,-1.110855758871963,0.22421995143588874,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.11094376035878056,-0.44980507384307156,-0.21573465624414007,-0.4135783110334471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.06595257905334463,-0.008122372444449735,0.9031667220406387,-0.4698397835138031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.9069772877133438,-0.41538194343769047,0.23182589506977147,-0.5236860908562806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.4647364391830309,-0.4318662594064645,-0.21573465624414007,-0.4010218886873034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.419745257877595,-0.7329474422478961,-0.8870754832150073,-0.3538505071836796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.2428489184654698,-0.43574492198735254,0.008045619412815702,-0.47612286158928036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.7735379367018453,-0.5385294803808848,-0.6632952075580516,-0.28942004564042395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.8799071544800325,-0.06145398293165984,0.4556061707267272,-0.38821092372805993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.1723217968315316,0.45634747161688916,-0.8870754832150073,0.8948347213540059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.5966415972897202,-0.5268934926382207,-0.8870754832150073,-0.13750675580637978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.4376663059497194,-0.3761104848061994,-0.21573465624414007,-0.36199517058442415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.2607699665375942,-0.7237356186182871,0.679386446383683,-0.7660195836931942,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.9504342761139706,-0.46144106158573556,0.679386446383683,-0.638915171024722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.28784009977090574,-0.43041176093863154,0.23182589506977147,-0.5322935648251913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-1.0388824458200332,-0.08133212865871087,-1.110855758871963,0.6218852054179038,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.37628826947696836,-0.03624267615588778,-0.8870754832150073,0.37764589453203745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.28784009977090574,-0.5768312733671538,0.9031667220406387,-0.7257435595147361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.28784009977090574,-0.6301628838543639,-0.8870754832150073,-0.24593315355547363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
0.9954254574194065,-0.10945243237014893,0.4556061707267272,-0.4134086098118111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.5531846088890935,0.2682323364438208,0.008045619412815702,-0.03264359390658066,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.861986106407908,0.40689452371056706,-0.8870754832150073,0.8429122210234539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.6850897669957828,-0.69610014772946,0.679386446383683,-0.7526278063880133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.2428489184654698,-0.23211513649073215,0.9031667220406387,-0.5706305290486975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.7030108150679073,-0.5482261368331047,0.23182589506977147,-0.599765054323427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.19939193006484315,0.19114391764867164,0.008045619412815702,-0.08120640627679375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.6416327785951561,0.2662930051533768,-0.21573465624414007,0.08766049451396693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.5966415972897202,-0.16860203672869103,0.679386446383683,-0.4970093202821023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.526114475655782,-0.5191361674764446,0.679386446383683,-0.6668734429425559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.79145898477397,-0.029455016639333774,-0.21573465624414007,-0.11935079281434884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.3312970881715324,0.21732489006966568,-0.4395149319010958,0.20100763994252466,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
-0.3312970881715324,-0.5836189328837078,0.4556061707267272,-0.662331205669474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-1.0388824458200332,0.06508738376981141,-0.8870754832150073,0.48403611579758016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.3312970881715324,-0.029455016639333774,-0.21573465624414007,-0.11935079281434884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.0838736271254692,0.42677266943761805,0.008045619412815702,0.067230869269895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
